CityId,DistrictId,CityName,DistrictName,MinWheatArea,MinBarleyArea,MinSunflowerArea,MinRiceArea,MinLentilArea,MinChickpeaArea,MinCottonArea,MinSugarbeetArea,MinSoybeanArea,MinPeanutArea,MinOatArea,MinPotatoArea,MinCornArea,MinCanolaArea,MinOnionArea,MinBeanArea,MinTomatoArea
35,338,IZMIR,SELCUK,910,280,0,0,0,0,10565,0,0,0,0,0,2091,0,4,210,1120
35,359,IZMIR,TIRE,18389,15348,0,0,0,0,3977,0,0,0,3662,3605,83250,0,1050,3500,9800
35,382,IZMIR,TORBALI,7070,3198,0,0,0,0,79632,0,0,0,3844,0,53941,0,53,10000,32347
35,433,IZMIR,URLA,2590,700,0,0,0,0,0,0,0,0,572,0,1565,0,140,315,315
46,393,KAHRAMANMARAS,AFSIN,180950,68583,30230,0,119,11043,0,8813,0,0,120,4200,16327,0,105,4333,5250
46,240,KAHRAMANMARAS,ANDIRIN,63668,7000,10021,0,0,207,0,0,4171,6300,0,0,22492,0,0,875,490
46,241,KAHRAMANMARAS,CAGLAYANCERIT,4690,4900,0,0,0,1472,0,0,0,0,0,0,545,0,35,70,105
46,242,KAHRAMANMARAS,DULKADIROGLU,67349,3185,85,21,140,3669,60598,962,2896,70,0,105,22202,0,805,413,1990
46,301,KAHRAMANMARAS,EKINOZU,10651,8479,459,0,28,1148,0,602,0,0,0,0,200,0,0,108,245
46,394,KAHRAMANMARAS,ELBISTAN,229362,125475,16963,0,0,15304,0,18575,0,0,0,1750,64359,0,1050,770,2100
46,350,KAHRAMANMARAS,GOKSUN,116890,36873,3393,0,0,11483,0,1387,0,0,0,3570,4738,0,700,10206,1974
46,318,KAHRAMANMARAS,NURHAK,9485,2240,0,0,0,1177,0,0,0,0,0,21,48,0,19,151,74
46,274,KAHRAMANMARAS,ONIKI SUBAT,60507,5574,0,0,420,5594,6993,0,1673,175,0,0,14755,0,1120,1470,3638
46,213,KAHRAMANMARAS,PAZARCIK,75858,28679,0,0,1400,8336,33323,249,0,0,0,0,32036,0,139,140,2940
46,177,KAHRAMANMARAS,TURKOGLU,67970,7350,0,0,0,666,41240,323,1297,0,0,0,37027,0,169,105,1447
78,1045,KARABUK,EFLANI,15400,8120,0,0,0,15,0,0,0,0,0,19,179,0,1,61,0
78,919,KARABUK,ESKIPAZAR,38500,8400,0,0,0,294,0,0,0,0,7700,14,54,0,18,516,91
78,1015,KARABUK,MERKEZ,7000,1400,0,315,0,0,0,0,0,0,140,0,153,0,37,120,151
78,957,KARABUK,OVACIK,4900,175,0,0,0,22,0,0,0,0,410,43,395,0,5,410,15
78,1042,KARABUK,SAFRANBOLU,11690,1750,0,0,0,0,0,0,0,0,120,0,18,0,26,279,267
78,1010,KARABUK,YENICE,7,1,0,0,0,0,0,0,0,0,0,0,145,0,11,179,76
70,195,KARAMAN,AYRANCI,208002,184032,6750,0,0,11087,0,1281,0,0,35437,1806,13240,0,770,1582,613
70,59,KARAMAN,BASYAYLA,3486,1050,0,0,0,800,0,0,0,0,0,0,65,0,0,0,147
70,69,KARAMAN,ERMENEK,28069,10247,0,0,196,20021,0,0,0,0,0,1400,602,0,739,3137,1124
70,160,KARAMAN,KAZIMKARABEKIR,42799,33032,3384,0,0,10705,0,2631,0,0,444,0,37556,0,0,5516,62
70,186,KARAMAN,MERKEZ,311515,225750,48658,0,609,99989,0,50756,0,0,6019,7700,219393,0,6835,58873,14811
70,49,KARAMAN,SARIVELILER,20055,4515,0,0,0,3262,0,0,0,0,0,0,0,0,0,0,0
36,994,KARS,AKYAKA,3359,28294,0,0,10,0,0,5694,0,0,15148,114,4627,0,0,0,0
36,1014,KARS,ARPACAY,15581,47911,0,0,0,0,0,2429,0,0,30505,265,1385,0,0,0,0
36,817,KARS,DIGOR,49937,69019,0,0,86,0,0,0,0,0,96333,19,0,0,0,0,0
36,774,KARS,KAGIZMAN,64022,51513,0,0,0,0,0,0,0,0,21454,0,0,0,0,0,0
36,920,KARS,MERKEZ,7472,32806,0,0,33,0,0,253,0,0,37307,48,594,0,0,0,0
36,789,KARS,SARIKAMIS,54278,62706,0,0,0,0,0,0,0,0,24979,2,0,0,0,0,0
36,873,KARS,SELIM,8666,28225,0,0,0,0,0,230,0,0,78481,92,76,0,0,0,0
36,975,KARS,SUSUZ,153,998,0,0,0,0,0,0,0,0,66115,78,0,0,0,0,0
37,1092,KASTAMONU,ABANA,13,0,0,0,0,0,0,0,0,0,0,0,18,0,1,15,13
37,1080,KASTAMONU,AGLI,7700,1890,0,0,0,0,0,0,0,0,840,1,0,0,0,0,0
37,1022,KASTAMONU,ARAC,18900,8750,0,0,0,0,0,0,0,0,4200,126,105,0,0,280,203
37,1084,KASTAMONU,AZDAVAY,2870,280,0,0,0,0,0,0,0,0,2816,25,0,0,0,13,0
37,1091,KASTAMONU,BOZKURT,840,0,0,0,0,0,0,0,0,0,0,364,179,0,0,60,28
37,1088,KASTAMONU,CATALZEYTIN,6,0,0,0,0,0,0,0,0,0,0,0,144,0,0,63,39
37,1097,KASTAMONU,CIDE,2314,14,0,0,0,0,0,0,0,0,0,6,1310,0,442,683,1121
37,1051,KASTAMONU,DADAY,18690,2338,0,0,0,0,0,415,0,0,0,175,1120,0,0,42,87
37,1079,KASTAMONU,DEVREKANI,54145,2643,0,0,0,0,0,7897,0,0,14461,770,2765,0,0,4,0
37,1096,KASTAMONU,DOGANYURT,1582,6,0,0,0,0,0,0,0,0,0,9,551,0,0,42,11
37,1068,KASTAMONU,HANONU,7350,543,0,1190,0,0,0,0,0,0,0,28,0,0,28,70,57
37,1003,KASTAMONU,IHSANGAZI,22400,1400,0,0,0,0,0,0,0,0,7000,175,280,0,0,193,0
37,1094,KASTAMONU,INEBOLU,125,21,0,0,0,0,0,0,0,0,0,78,710,0,80,1621,494
37,1085,KASTAMONU,KURE,818,181,0,0,0,0,0,0,0,0,469,7,0,0,0,0,0
37,1041,KASTAMONU,MERKEZ,106050,30919,0,0,0,0,0,1233,0,0,49748,2016,16703,0,141,1015,1780
37,1074,KASTAMONU,PINARBASI,1705,34,0,0,0,0,0,0,0,0,823,0,0,0,0,9,13
37,1086,KASTAMONU,SENPAZAR,48,0,0,0,0,0,0,0,0,0,0,0,24,0,0,32,0
37,1067,KASTAMONU,SEYDILER,21551,918,0,0,0,0,0,1120,0,0,4900,35,343,0,0,0,0
37,1069,KASTAMONU,TASKOPRU,63000,26950,0,0,0,0,0,12925,0,0,21000,350,14700,0,52,16,23
37,967,KASTAMONU,TOSYA,51451,18773,0,6860,1,6,0,0,0,0,4071,575,783,0,25,473,1205
38,502,KAYSERI,AKKISLA,19198,12118,0,0,71,1237,0,512,0,0,615,0,361,0,0,0,53
38,484,KAYSERI,BUNYAN,92015,88690,0,0,70,8244,0,16965,0,0,6300,18200,5250,0,0,333,352
38,370,KAYSERI,DEVELI,178500,47950,678,0,245,3239,0,17818,0,0,246,3850,19229,0,21,938,315
38,521,KAYSERI,FELAHIYE,46067,10500,0,0,21,11777,0,3826,0,0,120,0,0,0,0,35,17
38,410,KAYSERI,HACILAR,5320,1485,0,0,0,6,0,0,0,0,428,0,18,0,239,24,43
38,447,KAYSERI,INCESU,78825,15059,764,0,0,536,0,5688,0,0,729,1670,1436,0,91,252,700
38,491,KAYSERI,MERKEZ,182441,87119,46762,0,91,6360,0,21861,0,0,187,2142,9156,0,160,2225,2412
38,466,KAYSERI,MELIKGAZI,9914,30122,1357,0,56,296,0,595,0,0,1042,1225,2100,0,38,91,116
38,528,KAYSERI,OZVATAN,14463,6847,0,0,0,471,0,1228,0,0,480,6,121,0,0,35,13
38,511,KAYSERI,PINARBASI,195213,296975,0,0,53,5888,0,11577,0,0,12306,5250,840,0,0,840,1
38,540,KAYSERI,SARIOGLAN,41300,51048,0,0,350,1472,0,24002,0,0,522,560,1260,0,0,147,78
38,419,KAYSERI,SARIZ,45500,7000,0,0,0,412,0,0,0,0,0,840,0,0,0,0,0
38,415,KAYSERI,TALAS,28000,26600,0,0,0,530,0,0,0,0,3206,3500,0,0,12,46,0
38,395,KAYSERI,TOMARZA,137200,76020,0,0,0,13278,0,2813,0,0,109,22680,392,0,0,668,0
38,320,KAYSERI,YAHYALI,52146,36518,7973,0,0,10021,0,5793,0,0,0,165,4064,0,0,770,685
38,374,KAYSERI,YESILHISAR,39200,8855,25443,0,0,1766,0,27458,0,0,2512,17500,23597,0,0,7007,2622
79,61,KILIS,ELBEYLI,46780,9477,0,0,5003,4755,7816,0,0,0,0,0,21408,0,0,0,0
79,70,KILIS,MERKEZ,51769,31845,0,0,14000,3533,0,0,0,0,0,0,1404,0,1995,1050,1475
79,98,KILIS,MUSABEYLI,21972,5198,0,0,595,1590,0,0,0,0,0,0,0,0,1792,0,168
79,79,KILIS,POLATELI,24114,12125,0,0,4130,883,0,0,0,0,0,0,280,0,350,53,2090
71,624,KIRIKKALE,BAHSILI,34537,15400,1527,0,0,16488,0,0,0,0,0,0,0,0,1,2,17
71,670,KIRIKKALE,BALISEYH,145180,10071,3716,0,0,21487,0,1785,0,0,0,0,780,0,0,25,112
71,578,KIRIKKALE,CELEBI,37170,9762,1530,0,0,10305,0,666,0,0,0,0,5361,0,0,32,63
71,690,KIRIKKALE,DELICE,163940,32424,736,0,245,26616,0,830,0,0,0,0,175,0,7,4,78
71,594,KIRIKKALE,KARAKECILI,24500,22873,2276,0,0,17665,0,664,0,0,0,0,13920,0,4,6,24
71,622,KIRIKKALE,KESKIN,177292,105595,1457,0,805,142477,0,132,0,0,0,0,4150,0,0,1792,123
71,662,KIRIKKALE,MERKEZ,45617,11935,1230,0,35,13543,0,0,0,0,0,0,939,0,1,160,647
71,718,KIRIKKALE,SULAKYURT,129643,11155,1273,3500,105,29558,0,612,0,0,0,1,36,0,16,88,31
71,654,KIRIKKALE,YAHSIHAN,37100,17094,3181,0,105,11630,0,0,0,0,0,0,174,0,788,350,817
39,1082,KIRKLARELI,BABAESKI,211116,5950,123262,8852,2,116,0,645,0,0,220,32,13129,8896,64,46,168
39,1103,KIRKLARELI,MERKEZ,350,0,0,0,0,0,0,0,0,0,0,0,525,0,0,0,0
39,1104,KIRKLARELI,KOFCAZ,31584,671,7314,0,0,0,0,0,0,0,2485,0,2800,0,42,1,14
39,1076,KIRKLARELI,LULEBURGAZ,306296,12730,163457,455,0,292,0,9500,0,0,1058,99,10645,15399,103,64,200
39,1103,KIRKLARELI,MERKEZ,127645,9800,123628,0,0,59,0,364,0,0,1571,54,62521,323,16,609,476
39,1063,KIRKLARELI,PEHLIVANKOY,30100,1225,15919,5459,0,0,0,0,0,0,676,0,1290,958,0,0,0
39,1098,KIRKLARELI,PINARHISAR,50400,5516,39234,0,0,71,0,0,0,0,452,133,2907,323,91,126,111
39,1090,KIRKLARELI,VIZE,77000,4900,45544,0,0,78,0,37,0,0,903,210,1697,0,1089,210,199
40,618,KIRSEHIR,AKCAKENT,21140,33390,144,0,155,18858,0,0,0,0,0,4,175,0,0,14,4
40,600,KIRSEHIR,AKPINAR,36951,39482,4939,0,71,8362,0,423,0,0,97,8,179,0,0,3200,190
40,559,KIRSEHIR,BOZTEPE,23240,91585,9388,0,15078,28706,0,850,0,0,12307,0,1369,0,0,0,4
40,620,KIRSEHIR,CICEKDAGI,105560,63994,1569,0,10535,28265,0,5916,0,0,0,0,805,0,49,0,396
40,563,KIRSEHIR,KAMAN,97151,251790,570,0,1470,207827,0,360,0,0,1430,84,1289,0,144,459,538
40,569,KIRSEHIR,MERKEZ,48920,229879,3892,0,2936,91464,0,11047,0,0,18946,1540,4306,0,167,428,516
40,539,KIRSEHIR,MUCUR,92987,131226,4359,0,105,41220,0,17314,0,0,1505,210,585,0,245,89,315
41,829,KOCAELI,BASISKELE,221,0,0,0,0,0,0,0,0,0,403,0,1936,0,89,240,77
41,857,KOCAELI,DARICA,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,1
41,935,KOCAELI,DERINCE,6895,7385,0,0,0,0,0,0,0,0,10651,0,8806,0,1,0,1
41,952,KOCAELI,GEBZE,5145,2086,0,0,0,0,0,0,0,0,18550,4,508,0,88,126,236
41,828,KOCAELI,GOLCUK,602,29,0,0,0,0,0,0,0,0,305,0,584,0,5,165,18
41,915,KOCAELI,IZMIT,13300,13300,1195,0,0,0,0,0,0,0,10982,7,13420,0,304,427,1260
41,1000,KOCAELI,KANDIRA,98700,20475,1817,0,0,0,0,0,0,0,24863,7,23883,0,56,350,700
41,824,KOCAELI,KARAMURSEL,10500,8750,538,0,0,88,0,0,0,0,12908,21,750,0,97,1848,2188
41,841,KOCAELI,KARTEPE,1729,608,149,0,0,0,0,0,0,0,333,0,3728,0,13,40,25
41,941,KOCAELI,KORFEZ,8400,6300,0,0,0,0,0,0,0,0,5445,14,3539,0,57,60,62
42,162,KONYA,AHIRLI,18288,6090,0,0,0,2356,0,1715,0,0,53,0,0,0,0,0,28
42,190,KONYA,AKOREN,57313,13090,916,0,1877,14097,0,900,0,0,440,245,2690,0,0,1890,49
42,391,KONYA,AKSEHIR,148711,71219,139,0,8,1971,0,11173,0,0,3679,117,11712,0,209,609,617
42,375,KONYA,ALTINEKIN,123113,79625,49168,0,147,2853,0,57966,64,0,260,7000,90769,389,315,8750,70
42,283,KONYA,BEYSEHIR,170100,101710,39,0,7000,20609,0,13115,0,0,602,2450,942,0,1400,3675,2807
42,144,KONYA,BOZKIR,28890,5513,2,0,1261,9766,0,0,0,0,22,710,10,0,60,168,145
42,514,KONYA,CELTIK,113050,12635,13738,0,0,8,0,24984,0,0,452,2800,24270,35591,2800,350,35
42,495,KONYA,CIHANBEYLI,614985,251335,42293,0,2625,23207,0,52852,0,0,952,4200,66623,258,0,2100,0
42,232,KONYA,CUMRA,161700,136323,61242,0,763,9575,0,102038,0,0,305,5950,242773,647,350,41650,3691
42,294,KONYA,DERBENT,29085,7683,0,0,0,6172,0,1094,0,0,1693,1050,1009,0,0,5425,0
42,184,KONYA,DEREBUCAK,6581,599,0,0,0,236,0,0,0,0,0,18,490,0,0,6300,1
42,341,KONYA,DOGANHISAR,52739,14889,96,0,32,5359,0,3287,0,0,963,770,876,20,224,1701,1057
42,297,KONYA,EMIRGAZI,75434,123673,83,0,0,324,0,7183,0,0,256,424,9914,46,0,0,108
42,268,KONYA,EREGLI,158327,113365,34033,0,77,7274,0,23092,32,0,1351,10500,133526,32,7700,1960,13300
42,151,KONYA,GUNEYSINIR,39878,15042,955,0,0,11229,0,410,0,0,225,105,2744,0,0,1610,14
42,111,KONYA,HADIM,1379,175,0,0,0,495,0,0,0,0,0,158,0,0,70,280,175
42,179,KONYA,HALKAPINAR,5462,4914,181,0,0,4481,0,0,0,0,1232,70,1579,0,0,347,70
42,288,KONYA,HUYUK,62230,37030,20,0,4550,5771,0,1875,0,0,265,350,385,0,77,406,252
42,398,KONYA,ILGIN,151258,107546,11998,0,281,21806,0,23717,0,0,7844,1400,14269,0,56,567,336
42,460,KONYA,KADINHANI,269238,160650,52686,0,14,25863,0,35004,0,0,7993,4900,42472,647,175,10500,70
42,270,KONYA,KARAPINAR,195843,111090,60341,0,305,1054,0,76574,0,0,174,9170,211290,3889,0,630,4550
42,333,KONYA,KARATAY,308420,197400,145331,0,0,1751,0,56624,0,0,991,21000,130684,7118,560,567,434
42,537,KONYA,KULU,240213,273843,934,0,99223,13681,0,8940,0,0,8543,0,2943,0,242,568,32
42,257,KONYA,MERKEZ,133963,32620,916,0,56,8914,0,7132,0,0,1264,4060,41753,0,2030,4865,5516
42,458,KONYA,SARAYONU,350123,149380,5077,0,945,18531,0,12747,0,0,11483,6510,22102,0,0,5950,56
42,343,KONYA,SELCUKLU,145732,166600,15375,0,0,2552,0,14484,0,0,1392,234,20512,1065,0,4830,1120
42,223,KONYA,SEYDISEHIR,121418,40054,827,0,0,4416,0,21864,0,0,0,8400,15683,13,840,3154,2496
42,91,KONYA,TASKENT,2934,256,0,0,0,1766,0,0,0,0,18,385,1,0,147,189,294
42,413,KONYA,TUZLUKCU,76927,60927,1417,0,34,4713,0,9388,0,0,6070,504,8230,0,74,452,0
42,153,KONYA,YALIHUYUK,13106,4647,0,0,0,990,0,1271,0,0,0,0,41,0,0,231,0
42,488,KONYA,YUNAK,474600,95795,31658,0,0,3518,0,50224,0,0,5886,7000,38693,16178,840,5110,228
43,542,KUTAHYA,ALTINTAS,118877,33006,30,0,26,1914,0,19887,0,0,4180,210,3997,76,85,172,133
43,565,KUTAHYA,ASLANAPA,84201,11984,448,0,14,1237,0,7307,0,0,3956,123,5224,0,15,214,231
43,561,KUTAHYA,CAVDARHISAR,61375,5793,339,0,0,4711,0,1894,0,0,1991,560,523,0,10,462,21
43,645,KUTAHYA,DOMANIC,31500,12600,0,0,1,589,0,0,0,0,9303,84,533,0,74,665,318
43,498,KUTAHYA,DUMLUPINAR,24389,8890,97,0,8,1208,0,379,0,0,897,0,210,0,0,26,18
43,589,KUTAHYA,EMET,59828,11936,0,0,0,2356,0,286,0,0,8253,350,1604,0,315,468,175
43,543,KUTAHYA,GEDIZ,131002,52878,498,0,77,24437,0,319,0,0,7350,427,2127,0,956,9765,4140
43,553,KUTAHYA,HISARCIK,14278,3482,0,0,4,41,0,34,0,0,7239,239,367,0,11,80,76
43,623,KUTAHYA,MERKEZ,198842,67904,337,0,196,17665,0,5769,0,0,6326,560,3590,29,266,1435,1064
43,513,KUTAHYA,PAZARLAR,4712,2275,17,0,18,106,0,0,0,0,2918,28,195,0,88,77,72
43,523,KUTAHYA,SAPHANE,6545,1575,18,0,35,118,0,0,0,0,2141,11,680,0,64,890,57
43,602,KUTAHYA,SIMAV,127233,11801,5627,0,420,3533,0,0,0,0,2331,2660,12305,0,2184,3850,2944
43,629,KUTAHYA,TAVSANLI,94990,55300,0,0,0,2178,0,566,0,0,13623,1575,4236,0,193,399,573
44,380,MALATYA,AKCADAG,38352,26153,143,0,168,1425,0,0,0,0,1827,0,2804,0,93,43,392
44,520,MALATYA,ARAPGIR,14434,33187,0,0,34,483,0,0,0,0,0,0,228,0,25,127,239
44,510,MALATYA,ARGUVAN,37925,85120,0,0,206,1896,0,108,0,0,0,0,0,0,48,14,219
44,376,MALATYA,MERKEZ,27120,31360,0,0,31,503,0,117,0,0,0,0,3032,0,137,98,1012
44,441,MALATYA,DARENDE,53883,11340,161,0,214,5877,0,3990,0,0,398,686,483,0,47,142,428
44,330,MALATYA,DOGANSEHIR,9129,1400,0,0,70,1766,0,161,0,0,0,175,648,0,245,3115,1120
44,355,MALATYA,DOGANYOL,1628,504,0,0,18,48,0,0,0,0,0,0,157,0,20,46,101
44,505,MALATYA,HEKIMHAN,55927,5320,0,0,154,8362,0,0,0,0,0,28,35,0,57,63,267
44,369,MALATYA,KALE,2346,651,0,0,27,76,0,0,0,0,0,0,18,0,7,5,40
44,487,MALATYA,KULUNCAK,40934,6923,0,0,725,2211,0,105,0,0,384,29,90,0,55,79,237
44,353,MALATYA,PUTURGE,6214,1288,0,0,136,214,0,0,0,0,0,24,1492,0,53,69,144
44,430,MALATYA,YAZIHAN,51170,45143,5598,0,0,1318,0,17763,0,0,0,0,1444,0,62,57,447
44,378,MALATYA,YESILYURT,25500,20160,0,0,96,939,0,217,0,0,0,0,617,0,24,165,316
45,453,MANISA,AHMETLI,7700,1077,0,0,0,0,4662,0,0,0,0,0,6012,0,6,34,3778
45,551,MANISA,AKHISAR,104974,18095,0,0,0,3533,73028,0,0,0,1821,0,11244,0,490,280,11760
45,422,MANISA,ALASEHIR,34787,32116,0,0,35,236,155,0,0,0,0,0,3688,0,959,942,1540
45,546,MANISA,DEMIRCI,49455,21000,383,0,4200,5005,0,0,0,0,512,609,1434,0,257,988,1439
45,476,MANISA,GOLMARMARA,2660,67,0,0,0,0,17325,0,0,0,0,0,2763,0,0,0,5810
45,538,MANISA,GORDES,65000,11900,0,0,0,2650,0,0,0,0,0,1575,4025,0,350,140,718
45,575,MANISA,KIRKAGAC,8732,1288,4241,0,0,442,777,0,0,0,1050,0,17901,0,140,315,6662
45,489,MANISA,KOPRUBASI,17713,8181,0,0,350,146,0,0,0,0,0,0,1190,0,0,0,152
45,464,MANISA,KULA,45951,42260,0,0,10080,2549,0,0,0,0,97,91,12746,0,15,285,1030
45,471,MANISA,SALIHLI,76423,34987,0,0,0,354,23153,14,0,0,1400,443,45500,0,81,609,12660
45,372,MANISA,SARIGOL,23345,3802,0,0,770,0,0,0,0,0,0,0,3191,0,77,32,2520
45,522,MANISA,SARUHANLI,33710,1939,0,0,0,0,27968,0,0,0,0,0,24120,0,0,0,10150
45,494,MANISA,MERKEZ,19341,891,0,0,0,5,31076,0,0,0,0,0,77416,0,7,0,8820
45,499,MANISA,SELENDI,105700,42700,0,0,280,1697,0,0,0,0,2167,0,1750,0,0,35,2109
45,592,MANISA,SOMA,47053,13720,238,0,0,1502,3108,0,0,0,3500,0,5664,0,735,875,2808
45,455,MANISA,TURGUTLU,14245,2286,0,0,0,88,8079,0,0,0,0,0,31170,0,875,903,12530
45,515,MANISA,YUNUSEMRE,10430,2136,0,0,0,44,426,0,0,0,270,0,13698,0,0,84,2717
47,209,MARDIN,MERKEZ,141278,23608,0,0,12110,10343,10229,0,0,0,0,0,23554,0,245,168,130
47,244,MARDIN,DARGECIT,74984,14000,0,0,5950,9716,0,0,0,0,0,0,0,0,28,0,35
47,203,MARDIN,DERIK,252998,13178,0,1134,27041,6974,69657,0,0,0,0,0,97090,0,0,0,707
47,169,MARDIN,KIZILTEPE,489738,39197,0,0,52500,2632,155379,0,0,0,0,0,174479,0,210,0,1484
47,221,MARDIN,MAZIDAGI,9916,26110,0,0,27776,1620,99,0,0,0,0,0,4808,0,380,0,210
47,214,MARDIN,MIDYAT,45532,36385,0,0,31920,13543,0,0,0,0,0,0,0,0,49,0,2740
47,173,MARDIN,NUSAYBIN,117880,14840,0,0,26950,1355,5361,0,0,0,0,0,9296,0,189,39,398
47,198,MARDIN,OMERLI,9800,11200,0,0,840,3533,0,0,0,0,0,3150,0,0,0,0,140
47,246,MARDIN,SAVUR,65380,17798,0,0,8505,3031,32630,0,0,0,0,0,2428,0,49,11,147
47,189,MARDIN,YESILLI,4962,2209,0,0,322,171,0,0,0,0,0,0,666,0,249,140,504
33,90,MERSIN,MERKEZ,557,54,0,0,0,0,0,0,0,0,0,0,923,0,0,53,5901
33,36,MERSIN,ANAMUR,51800,3500,0,0,0,4122,0,0,0,700,0,0,23,0,35,63,2716
33,25,MERSIN,AYDINCIK,12646,181,0,0,47,463,0,0,0,0,0,0,20,0,352,76,24
33,31,MERSIN,BOZYAZI,13720,958,0,0,0,7361,0,0,0,574,0,28,44,0,46,7,34
33,152,MERSIN,CAMLIYAYLA,10500,2310,0,0,0,82,0,0,0,0,0,0,0,0,18,217,1740
33,118,MERSIN,ERDEMLI,17934,1330,0,0,0,136,0,0,0,0,0,0,200,0,28,8925,30947
33,40,MERSIN,GULNAR,42000,16100,0,0,0,2356,0,0,0,42,0,0,343,0,8,28,186
33,87,MERSIN,MEZITLI,7000,0,0,0,0,0,0,0,0,0,0,0,676,0,0,7000,1785
33,88,MERSIN,MUT,114906,12576,0,0,0,22950,0,0,0,770,0,245,2660,0,539,1778,2800
33,101,MERSIN,SILIFKE,85585,10612,0,8050,123,41220,0,0,0,875,0,0,8773,0,67,3842,19706
33,164,MERSIN,TARSUS,217120,1050,24191,1500,0,559,101302,0,62053,2870,0,1727,67341,0,2602,4785,2962
33,129,MERSIN,TOROSLAR,2415,391,0,0,0,165,0,0,0,0,0,0,33,0,280,0,303
33,78,MERSIN,YENISEHIR,2660,490,0,0,0,0,0,0,0,0,0,0,239,0,76,18,35
48,155,MUGLA,BODRUM,7378,3640,0,0,0,24,0,0,0,0,1872,0,1190,0,0,21,255
48,119,MUGLA,DALAMAN,21700,664,1106,0,0,47,2797,0,0,0,890,0,6431,0,291,133,506
48,99,MUGLA,DATCA,525,315,0,0,0,6,0,0,0,0,36,560,29,0,36,64,3164
48,96,MUGLA,FETHIYE,7942,2100,0,0,0,88,0,0,0,4,221,53,202,0,15,914,9028
48,222,MUGLA,KAVAKLIDERE,8393,3859,0,0,0,146,0,0,0,9,1882,26,2906,0,46,141,160
48,146,MUGLA,KOYCEGIZ,6556,529,0,0,0,0,0,0,0,0,365,0,4029,0,68,872,805
48,122,MUGLA,MARMARIS,1001,490,0,0,0,0,0,0,0,21,361,0,952,0,14,25,119
48,201,MUGLA,MERKEZ,31740,8470,0,0,0,480,0,0,0,15,11849,70,5210,0,438,1383,2510
48,230,MUGLA,MILAS,21001,20300,0,0,0,0,3419,0,0,1,596,560,41183,0,196,840,9528
48,106,MUGLA,ORTACA,3052,510,0,0,0,0,1880,0,0,0,0,0,7161,0,8,11,2888
48,107,MUGLA,SEYDIKEMER,109234,6111,0,0,0,2061,494,191,0,560,7323,3850,16906,0,665,5810,13580
48,148,MUGLA,ULA,10500,175,0,0,0,0,0,0,0,0,7071,14,2988,0,55,81,510
48,218,MUGLA,YATAGAN,21700,12250,0,0,0,27,0,0,0,210,16113,70,18087,0,91,357,350
49,571,MUS,BULANIK,202923,52111,478,0,0,1472,0,7961,0,0,0,546,903,0,0,126,217
49,465,MUS,HASKOY,10170,168,0,0,0,88,0,1614,0,0,0,0,175,0,14,175,119
49,500,MUS,KORKUT,70700,1016,0,0,0,547,0,1163,0,0,0,4,70,0,144,85,683
49,613,MUS,MALAZGIRT,276091,42554,717,0,46,3071,0,11585,0,0,0,0,294,0,0,21,18
49,524,MUS,MERKEZ,224557,24743,4502,0,0,7393,0,19014,0,0,0,457,14502,0,257,7280,4270
49,570,MUS,VARTO,26040,3500,0,0,0,193,0,0,0,0,0,0,223,0,0,501,785
50,409,NEVSEHIR,ACIGOL,84078,14028,93,0,118,10010,0,0,0,0,2408,7700,1050,0,182,2206,210
50,497,NEVSEHIR,AVANOS,148082,142032,0,0,0,2885,0,5124,0,0,10020,217,3920,0,123,182,2345
50,371,NEVSEHIR,DERINKUYU,26985,2651,0,0,0,448,0,0,0,0,7030,15400,1750,0,52,33783,22
50,462,NEVSEHIR,GULSEHIR,40600,123025,15,0,35,6292,0,12233,0,0,1866,10500,3850,0,0,847,2870
50,512,NEVSEHIR,HACIBEKTAS,97738,99785,503,0,91,29442,0,12257,0,0,1806,0,910,0,0,35,105
50,552,NEVSEHIR,KOZAKLI,198973,58312,41,0,6342,4211,0,10081,0,0,24,9,588,0,43,16,281
50,416,NEVSEHIR,MERKEZ,51555,44979,76,0,67,1737,0,0,0,0,3506,7175,2142,0,274,13273,715
50,432,NEVSEHIR,URGUP,46532,18129,127,0,17,10511,0,589,0,0,7242,8540,378,0,137,1393,385
51,295,NIGDE,ALTUNHISAR,54077,10324,0,0,0,659,0,54,0,0,0,5768,2499,0,301,686,987
51,275,NIGDE,BOR,58569,38185,34,0,0,2827,0,6826,0,0,722,6489,12561,0,1127,1680,9450
51,280,NIGDE,CAMARDI,77070,26996,0,0,0,10599,0,0,0,0,12340,1820,350,0,112,6510,840
51,334,NIGDE,CIFTLIK,34568,3361,0,0,0,371,0,0,0,0,109,24493,770,0,266,2156,56
51,344,NIGDE,MERKEZ,192948,41020,842,0,126,11836,0,2346,0,0,11082,89558,18641,0,2198,74907,4116
51,215,NIGDE,ULUKISLA,40692,55940,0,0,63,5276,0,669,0,0,578,567,826,0,504,4347,581
52,867,ORDU,AKKUS,11705,2135,0,0,28,22,0,0,0,0,4093,1960,10842,0,6,2128,0
52,905,ORDU,MERKEZ,0,0,0,0,0,0,0,0,0,0,0,231,275,0,3,386,25
52,805,ORDU,AYBASTI,0,0,0,0,0,0,0,0,0,0,0,1505,2507,0,0,376,0
52,874,ORDU,CAMAS,0,0,0,0,0,0,0,0,0,0,0,0,207,0,0,14,17
