CityId,DistrictId,CityName,DistrictName,MinLentilArea,MinBeanArea,MinSunflowerArea,MinChickpeaArea,MinPotatoArea,MinRiceArea,MinCanolaArea,MinSoybeanArea,MinTomatoArea,MinSugarbeetArea,MinCottonArea,MinCornArea,MinPeanutArea,MinBarleyArea,MinOatArea,MinWheatArea,MinOnionArea
44,441,MALATYA,DARENDE,174.5454545,174.5454545,0,13560,1701.818182,0,0,0,0,10123.63636,0,0,0,49472.72727,883.6363636,118865.4545,21.81818182
35,442,İZMİR,KEMALPAŞA,0,0,0,0,0,0,0,0,0,0,0,0,0,15501.81818,0,35978.18182,0
23,443,ELAZIĞ,BASKİL,32.72727273,21.81818182,0,523.6363636,0,0,0,0,43.63636364,76.36363636,0,0,0,4167.272727,0,10461.81818,0
35,445,İZMİR,KARŞIYAKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,446,İZMİR,BORNOVA,0,0,0,0,0,0,0,0,0,0,0,0,0,1145.454545,0,992.7272727,0
38,447,KAYSERİ,İNCESU,0,338.1818182,0,610.9090909,2345.454545,0,0,0,0,5890.909091,0,0,0,19287.27273,654.5454545,103789.0909,43.63636364
35,448,İZMİR,ÇİĞLİ,0,0,501.8181818,0,0,0,0,0,0,0,9818.181818,0,0,1090.909091,0,5018.181818,54.54545455
65,451,VAN,GÜRPINAR,0,556.3636364,0,501.8181818,109.0909091,0,0,0,0,4690.909091,0,0,0,92880,0,170749.0909,0
45,453,MANİSA,AHMETLİ,0,0,0,250.9090909,0,0,0,0,16276.36364,0,8138.181818,2901.818182,54.54545455,8760,0,42501.81818,0
3,454,AFYONKARAHİSAR,HOCALAR,0,87.27272727,0,534.5454545,54.54545455,0,0,0,0,0,0,0,0,8312.727273,316.3636364,9501.818182,0
45,455,MANİSA,TURGUTLU,0,807.2727273,0,261.8181818,120,0,0,0,23890.90909,0,8094.545455,37767.27273,0,5945.454545,0,42054.54545,0
21,456,DİYARBAKIR,KULP,10.90909091,425.4545455,0,338.1818182,0,43.63636364,0,0,512.7272727,0,0,10.90909091,0,9927.272727,0,21523.63636,425.4545455
42,458,KONYA,SARAYÖNÜ,0,12250.90909,5290.909091,36152.72727,10287.27273,0,0,0,0,13287.27273,0,20967.27273,0,237709.0909,12730.90909,423883.6364,0
3,459,AFYONKARAHİSAR,SULTANDAĞI,0,392.7272727,0,65.45454545,141.8181818,0,0,0,0,0,0,0,0,50432.72727,294.5454545,80869.09091,10.90909091
42,460,KONYA,KADINHANI,0,18752.72727,77170.90909,35629.09091,8956.363636,0,0,0,0,49483.63636,0,46549.09091,0,229592.7273,11454.54545,298254.5455,250.9090909
3,461,AFYONKARAHİSAR,ÇOBANLAR,0,0,240,0,2181.818182,0,0,0,0,4505.454545,0,850.9090909,0,29312.72727,0,14312.72727,0
50,462,NEVŞEHİR,GÜLŞEHİR,0,2563.636364,130.9090909,8410.909091,13898.18182,0,0,0,3741.818182,18872.72727,0,0,0,162676.3636,2672.727273,81261.81818,0
65,463,VAN,GEVAŞ,0,2334.545455,0,1200,1505.454545,0,0,0,0,26803.63636,0,0,0,24621.81818,0,35323.63636,0
45,464,MANİSA,KULA,16167.27273,130.9090909,0,3774.545455,152.7272727,0,0,0,567.2727273,0,0,120,0,100505.4545,632.7272727,7669.090909,0
49,465,MUŞ,HASKÖY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,466,KAYSERİ,MELİKGAZİ,0,163.6363636,0,2498.181818,2105.454545,0,0,0,32.72727273,1494.545455,0,0,0,56683.63636,6730.909091,26061.81818,21.81818182
23,468,ELAZIĞ,MERKEZ,3829.090909,469.0909091,0,3021.818182,272.7272727,0,0,0,3763.636364,13320,0,0,0,150840,338.1818182,98454.54545,2661.818182
13,469,BİTLİS,GÜROYMAK,0,2247.272727,0,283.6363636,807.2727273,0,0,0,0,425.4545455,0,0,0,37909.09091,0,68552.72727,480
23,470,ELAZIĞ,KEBAN,10.90909091,338.1818182,0,1516.363636,0,0,0,0,0,0,0,0,0,10276.36364,0,4385.454545,32.72727273
45,471,MANİSA,SALİHLİ,0,240,0,654.5454545,1080,0,0,0,21872.72727,0,16243.63636,24338.18182,0,52298.18182,0,127985.4545,21.81818182
23,472,ELAZIĞ,PALU,1134.545455,861.8181818,0,905.4545455,0,0,0,0,174.5454545,0,0,0,0,36163.63636,0,28592.72727,261.8181818
68,473,AKSARAY,AĞAÇÖREN,0,294.5454545,720,10123.63636,261.8181818,0,0,0,381.8181818,905.4545455,0,0,0,123883.6364,0,77301.81818,0
13,474,BİTLİS,TATVAN,0,51054.54545,0,207.2727273,5672.727273,0,0,0,0,22592.72727,0,0,0,12840,0,49200,0
68,475,AKSARAY,ORTAKÖY,0,4287.272727,240,28669.09091,5509.090909,0,0,0,0,13570.90909,0,0,0,270610.9091,0,22712.72727,796.3636364
45,476,MANİSA,GÖLMARMARA,0,0,0,163.6363636,0,0,0,0,21600,0,19210.90909,6480,0,1309.090909,0,9774.545455,0
35,477,İZMİR,KARABURUN,0,0,0,0,0,0,0,0,0,0,0,0,0,458.1818182,0,458.1818182,0
3,479,AFYONKARAHİSAR,BOLVADİN,0,425.4545455,0,763.6363636,7309.090909,0,0,0,0,19887.27273,0,0,0,101869.0909,32.72727273,16101.81818,0
35,480,İZMİR,MENEMEN,0,0,4472.727273,0,0,0,0,0,2094.545455,0,97352.72727,3283.636364,0,1734.545455,0,22036.36364,0
23,481,ELAZIĞ,KOVANCILAR,2509.090909,0,0,1352.727273,0,0,0,0,0,7538.181818,0,0,0,84076.36364,0,73450.90909,152.7272727
64,482,UŞAK,MERKEZ,0,1647.272727,698.1818182,30327.27273,480,0,0,0,2061.818182,5367.272727,0,1592.727273,0,126949.0909,11138.18182,35760,1374.545455
12,483,BİNGÖL,GENÇ,21.81818182,458.1818182,0,163.6363636,283.6363636,0,0,0,0,0,0,0,0,3556.363636,0,15567.27273,0
38,484,KAYSERİ,BÜNYAN,0,916.3636364,0,24185.45455,38389.09091,0,0,0,98.18181818,36763.63636,0,0,0,180632.7273,0,94592.72727,0
3,485,AFYONKARAHİSAR,SİNANPAŞA,0,2301.818182,2258.181818,1167.272727,2498.181818,0,0,0,0,1832.727273,0,0,0,49516.36364,425.4545455,50541.81818,21.81818182
35,486,İZMİR,FOÇA,0,120,163.6363636,0,0,0,0,0,3687.272727,0,10581.81818,970.9090909,0,3523.636364,0,8912.727273,861.8181818
44,487,MALATYA,KULUNCAK,1516.363636,109.0909091,0,4472.727273,65.45454545,0,0,0,0,0,0,0,0,14378.18182,861.8181818,86585.45455,65.45454545
42,488,KONYA,YUNAK,0,15621.81818,41007.27273,6512.727273,7418.181818,0,3981.818182,0,0,78414.54545,0,70003.63636,0,434465.4545,12370.90909,290716.3636,2672.727273
45,489,MANİSA,KÖPRÜBAŞI,0,0,0,54.54545455,0,0,0,0,109.0909091,0,0,0,0,12556.36364,0,23967.27273,0
68,490,AKSARAY,SARIYAHŞİ,0,0,0,10112.72727,0,0,0,0,0,10210.90909,0,0,0,26607.27273,0,44716.36364,0
38,491,KAYSERİ,MERKEZ,0,3807.272727,0,12763.63636,4145.454545,0,0,0,294.5454545,40145.45455,0,0,0,156250.9091,403.6363636,199265.4545,32.72727273
64,492,UŞAK,BANAZ,0,1374.545455,240,29127.27273,480,0,0,0,523.6363636,1134.545455,0,436.3636364,0,62334.54545,10669.09091,7570.909091,414.5454545
3,493,AFYONKARAHİSAR,MERKEZ,0,850.9090909,6818.181818,2290.909091,9752.727273,0,0,0,0,4385.454545,0,1658.181818,0,77290.90909,894.5454545,127123.6364,130.9090909
45,494,MANİSA,MERKEZ,0,0,0,0,0,0,0,0,2530.909091,0,2552.727273,10112.72727,0,207.2727273,0,4189.090909,0
42,495,KONYA,CİHANBEYLİ,218.1818182,5792.727273,90883.63636,51305.45455,8694.545455,0,720,0,0,113607.2727,0,124996.3636,0,0,3261.818182,1045887.273,0
58,496,SİVAS,GÜRÜN,0,21.81818182,0,79407.27273,840,0,0,0,0,0,0,0,0,232210.9091,18905.45455,255905.4545,10.90909091
50,497,NEVŞEHİR,AVANOS,0,152.7272727,0,13865.45455,316.3636364,0,0,0,1603.636364,6458.181818,0,0,0,176432.7273,15185.45455,212116.3636,0
43,498,KÜTAHYA,DUMLUPINAR,0,32.72727273,229.0909091,1832.727273,0,0,0,0,0,1734.545455,0,0,0,29901.81818,905.4545455,3861.818182,0
45,499,MANİSA,SELENDİ,0,0,0,109.0909091,0,0,0,0,120,0,0,0,0,4778.181818,1232.727273,13570.90909,0
49,500,MUŞ,KORKUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,501,ELAZIĞ,AĞIN,0,0,0,2683.636364,0,0,0,0,0,0,0,0,0,15796.36364,0,403.6363636,10.90909091
38,502,KAYSERİ,AKKIŞLA,0,0,0,1680,0,0,0,0,0,807.2727273,0,0,0,15338.18182,883.6363636,27720,0
65,503,VAN,SARAY,0,0,0,141.8181818,0,0,0,0,0,0,0,0,0,42469.09091,0,174000,0
65,504,VAN,MERKEZ,0,0,0,109.0909091,141.8181818,0,0,0,0,283.6363636,0,0,0,52058.18182,0,112156.3636,0
44,505,MALATYA,HEKİMHAN,196.3636364,43.63636364,0,9905.454545,0,0,0,0,0,0,0,0,0,8040,0,73341.81818,32.72727273
62,507,TUNCELİ,PERTEK,0,0,0,1058.181818,0,0,0,0,0,0,0,0,0,8498.181818,0,15850.90909,0
3,508,AFYONKARAHİSAR,İSCEHİSAR,0,152.7272727,98.18181818,294.5454545,76.36363636,0,0,0,0,0,0,0,0,2410.909091,21.81818182,24796.36364,0
6,509,ANKARA,EVREN,229.0909091,218.1818182,0,9338.181818,0,0,0,0,21.81818182,0,0,87.27272727,0,45294.54545,0,34112.72727,272.7272727
44,510,MALATYA,ARGUVAN,0,0,0,1985.454545,0,0,0,0,0,1189.090909,0,0,0,91440,0,30283.63636,10.90909091
38,511,KAYSERİ,PINARBAŞI,0,1254.545455,0,8138.181818,9043.636364,0,0,0,0,14650.90909,0,0,0,313592.7273,2814.545455,384807.2727,0
50,512,NEVŞEHİR,HACIBEKTAŞ,0,54.54545455,3305.454545,42741.81818,0,0,0,0,0,28036.36364,0,0,0,181352.7273,6414.545455,170192.7273,0
43,513,KÜTAHYA,PAZARLAR,0,32.72727273,0,32.72727273,32.72727273,0,0,0,43.63636364,0,0,76.36363636,0,2007.272727,76.36363636,3000,32.72727273
42,514,KONYA,ÇELTİK,0,3458.181818,43276.36364,250.9090909,3087.272727,0,54436.36364,0,0,77280,0,51218.18182,0,68498.18182,523.6363636,73592.72727,9076.363636
45,515,MANİSA,YUNUSEMRE,0,0,0,10.90909091,0,0,0,0,916.3636364,0,130.9090909,2967.272727,0,523.6363636,0,3556.363636,0
13,516,BİTLİS,AHLAT,0,6087.272727,43.63636364,207.2727273,3785.454545,0,0,0,0,730.9090909,0,0,0,10243.63636,0,8814.545455,0
62,517,TUNCELİ,MAZGİRT,0,0,0,338.1818182,0,0,0,0,0,1396.363636,0,0,0,14607.27273,0,25440,0
35,518,İZMİR,ALİAĞA,0,65.45454545,0,54.54545455,0,0,0,0,0,0,1254.545455,1276.363636,0,9261.818182,512.7272727,13178.18182,0
44,520,MALATYA,ARAPGİR,54.54545455,207.2727273,0,785.4545455,0,0,0,0,0,0,0,0,0,44181.81818,0,35749.09091,21.81818182
38,521,KAYSERİ,FELAHİYE,0,469.0909091,0,70560,0,0,0,0,0,20629.09091,0,0,0,44945.45455,1963.636364,4734.545455,0
45,522,MANİSA,SARUHANLI,0,0,0,0,0,0,0,0,14509.09091,0,15720,28145.45455,0,6381.818182,0,57381.81818,0
43,523,KÜTAHYA,ŞAPHANE,0,480,10.90909091,54.54545455,0,0,0,0,0,0,0,10.90909091,0,687.2727273,98.18181818,2694.545455,21.81818182
49,524,MUŞ,MERKEZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,525,VAN,TUŞBA,0,8138.181818,0,1145.454545,1625.454545,0,0,0,0,960,0,0,0,202167.2727,0,135883.6364,0
12,526,BİNGÖL,MERKEZ,0,1505.454545,0,1832.727273,32.72727273,109.0909091,0,0,0,0,0,1287.272727,0,52996.36364,0,32378.18182,43.63636364
12,527,BİNGÖL,SOLHAN,0,610.9090909,0,240,0,0,0,0,0,0,0,0,0,1352.727273,0,16876.36364,0
38,528,KAYSERİ,ÖZVATAN,425.4545455,327.2727273,0,6883.636364,120,0,0,0,0,3829.090909,0,0,0,18545.45455,774.5454545,15785.45455,0
62,529,TUNCELİ,ÇEMİŞGEZEK,2596.363636,0,0,1287.272727,0,0,0,0,43.63636364,0,0,0,0,47149.09091,0,21698.18182,0
3,530,AFYONKARAHİSAR,BAYAT,0,109.0909091,109.0909091,567.2727273,76.36363636,0,0,0,0,0,0,0,0,8280,0,9087.272727,32.72727273
6,531,ANKARA,ŞEREFLİKOÇHİSAR,3589.090909,152.7272727,1014.545455,220821.8182,2989.090909,0,0,0,120,19614.54545,0,3469.090909,0,426141.8182,2574.545455,61309.09091,41890.90909
23,532,ELAZIĞ,KARAKOÇAN,0,120,0,294.5454545,0,0,0,0,21.81818182,0,0,0,0,40418.18182,0,63610.90909,0
13,533,BİTLİS,ADİLCEVAZ,0,36054.54545,0,0,20563.63636,0,0,0,0,15370.90909,0,0,0,80585.45455,0,186174.5455,0
65,536,VAN,ÖZALP,0,0,0,174.5454545,196.3636364,0,0,0,0,0,0,0,0,105818.1818,0,162927.2727,0
42,537,KONYA,KULU,23923.63636,1320,1789.090909,56912.72727,0,0,0,120,0,16058.18182,0,3960,0,501589.0909,9730.909091,373625.4545,120
45,538,MANİSA,GÖRDES,0,0,0,1669.090909,578.1818182,0,0,0,229.0909091,0,0,0,0,7287.272727,0,40090.90909,229.0909091
40,539,KIRŞEHİR,MUCUR,0,349.0909091,6960,67341.81818,981.8181818,0,0,0,283.6363636,32247.27273,0,0,0,212356.3636,3218.181818,129741.8182,229.0909091
38,540,KAYSERİ,SARIOĞLAN,0,272.7272727,0,2607.272727,1101.818182,0,0,0,0,42392.72727,0,0,0,91036.36364,1025.454545,86836.36364,0
3,541,AFYONKARAHİSAR,İHSANİYE,0,458.1818182,6054.545455,1374.545455,10047.27273,0,0,0,0,490.9090909,0,0,0,33709.09091,10374.54545,90240,10.90909091
43,542,KÜTAHYA,ALTINTAŞ,0,272.7272727,120,3523.636364,730.9090909,0,0,0,0,44836.36364,0,621.8181818,0,98476.36364,0,44410.90909,120
43,543,KÜTAHYA,GEDİZ,0,1461.818182,109.0909091,1309.090909,174.5454545,0,0,0,0,152.7272727,0,261.8181818,0,19254.54545,0,14389.09091,392.7272727
62,544,TUNCELİ,HOZAT,0,174.5454545,0,1832.727273,0,0,0,0,0,0,0,0,0,938.1818182,0,2749.090909,0
3,545,AFYONKARAHİSAR,EMİRDAĞ,0,381.8181818,38825.45455,5160,12905.45455,0,1854.545455,0,0,82265.45455,0,18785.45455,0,279272.7273,9152.727273,260225.4545,43.63636364
45,546,MANİSA,DEMİRCİ,0,185.4545455,109.0909091,1363.636364,185.4545455,0,0,0,32.72727273,0,0,98.18181818,0,6174.545455,196.3636364,16385.45455,21.81818182
66,547,YOZGAT,ÇANDIR,0,21.81818182,0,34189.09091,1254.545455,0,0,0,32.72727273,9185.454545,0,0,0,7985.454545,43.63636364,45436.36364,0
26,548,ESKİŞEHİR,HAN,0,0,0,21.81818182,0,0,0,0,0,0,0,0,0,1614.545455,32.72727273,16494.54545,0
66,549,YOZGAT,YENİFAKILI,0,0,0,14225.45455,294.5454545,0,0,76.36363636,10.90909091,58952.72727,0,0,0,100123.6364,0,51709.09091,0
35,550,İZMİR,KINIK,0,0,0,0,0,0,0,0,14105.45455,0,31461.81818,14269.09091,0,1789.090909,0,12392.72727,0
45,551,MANİSA,AKHİSAR,0,32.72727273,0,2389.090909,0,0,0,0,16134.54545,0,14410.90909,8181.818182,0,13723.63636,403.6363636,102240,283.6363636
50,552,NEVŞEHİR,KOZAKLI,12927.27273,109.0909091,0,9425.454545,10.90909091,0,0,0,54.54545455,15349.09091,0,0,0,220865.4545,1014.545455,175581.8182,0
43,553,KÜTAHYA,HİSARCIK,0,10.90909091,0,10.90909091,109.0909091,0,0,0,0,0,0,21.81818182,0,1483.636364,10.90909091,6065.454545,0
58,554,SİVAS,ALTINYAYLA,0,0,0,76.36363636,1298.181818,0,0,0,0,2072.727273,0,0,0,55036.36364,12872.72727,60360,0
12,555,BİNGÖL,YAYLADERE,0,469.0909091,0,0,0,0,0,0,0,0,0,0,0,0,0,2890.909091,0
24,556,ERZİNCAN,KEMALİYE,338.1818182,1374.545455,0,4276.363636,0,0,0,0,0,0,0,0,0,40483.63636,0,29247.27273,0
62,557,TUNCELİ,MERKEZ,0,32.72727273,0,120,0,0,0,0,0,0,0,0,0,1920,0,2552.727273,10.90909091
62,558,TUNCELİ,NAZIMİYE,0,0,0,0,0,0,0,0,3294.545455,0,0,0,0,1941.818182,0,2138.181818,0
40,559,KIRŞEHİR,BOZTEPE,0,0,49581.81818,58298.18182,0,0,0,0,0,2563.636364,0,0,0,244898.1818,4440,65269.09091,0
58,560,SİVAS,GEMEREK,0,294.5454545,0,7025.454545,8781.818182,0,0,0,0,30687.27273,0,0,0,81916.36364,2443.636364,97134.54545,43.63636364
43,561,KÜTAHYA,ÇAVDARHİSAR,0,240,0,949.0909091,589.0909091,0,0,0,0,2541.818182,0,0,0,10920,240,47760,0
66,562,YOZGAT,BOĞAZLIYAN,11236.36364,8072.727273,6010.909091,112287.2727,18970.90909,0,0,0,65.45454545,271974.5455,0,3621.818182,0,217374.5455,0,134454.5455,261.8181818
40,563,KIRŞEHİR,KAMAN,2781.818182,458.1818182,3469.090909,421920,196.3636364,0,0,0,294.5454545,654.5454545,0,850.9090909,0,25167.27273,65.45454545,126240,229.0909091
58,564,SİVAS,KANGAL,709.0909091,0,54.54545455,9523.636364,7930.909091,0,0,0,0,4712.727273,0,0,0,170596.3636,12927.27273,319145.4545,0
43,565,KÜTAHYA,ASLANAPA,0,98.18181818,0,992.7272727,130.9090909,0,0,0,0,7887.272727,0,261.8181818,0,9654.545455,218.1818182,71618.18182,0
65,566,VAN,MURADİYE,0,43.63636364,0,0,152.7272727,0,0,0,0,5858.181818,0,0,0,68945.45455,0,56945.45455,0
35,567,İZMİR,DİKİLİ,0,0,10669.09091,0,1898.181818,0,0,0,1069.090909,0,21730.90909,7756.363636,0,1145.454545,0,19058.18182,1134.545455
12,568,BİNGÖL,ADAKLI,0,32.72727273,0,0,21.81818182,0,0,0,0,0,0,0,0,512.7272727,0,4385.454545,0
40,569,KIRŞEHİR,MERKEZ,1560,905.4545455,15130.90909,121516.3636,7047.272727,0,0,0,43.63636364,19581.81818,0,43.63636364,0,372621.8182,7418.181818,128432.7273,447.2727273
49,570,MUŞ,VARTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,571,MUŞ,BULANIK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,572,ESKİŞEHİR,ÇİFTELER,0,316.3636364,21370.90909,2421.818182,5705.454545,0,261.8181818,0,0,67090.90909,0,24730.90909,0,98945.45455,3872.727273,211974.5455,1832.727273
12,573,BİNGÖL,KİĞI,0,185.4545455,0,0,0,0,0,0,0,0,0,0,0,1581.818182,0,5683.636364,0
66,574,YOZGAT,ÇAYIRALAN,0,76.36363636,0,32847.27273,152.7272727,0,0,0,10.90909091,174.5454545,0,0,0,8923.636364,120,49538.18182,0
45,575,MANİSA,KIRKAĞAÇ,0,392.7272727,0,850.9090909,0,0,0,0,5694.545455,0,1134.545455,28592.72727,0,2792.727273,0,24621.81818,0
26,576,ESKİŞEHİR,GÜNYÜZÜ,0,87.27272727,0,1069.090909,43.63636364,0,1003.636364,21.81818182,0,10778.18182,0,0,0,46570.90909,3796.363636,60632.72727,1680
10,577,BALIKESİR,SINDIRGI,0,1014.545455,370.9090909,1494.545455,87.27272727,0,0,0,5781.818182,0,0,141.8181818,0,3196.363636,720,54687.27273,54.54545455
71,578,KIRIKKALE,ÇELEBİ,0,218.1818182,883.6363636,18032.72727,0,0,0,0,0,2389.090909,0,7101.818182,0,25930.90909,0,56890.90909,0
12,580,BİNGÖL,KARLIOVA,0,9949.090909,0,0,1494.545455,0,0,0,0,0,0,0,0,8290.909091,0,63403.63636,0
62,581,TUNCELİ,OVACIK,0,26869.09091,0,3316.363636,0,0,0,0,0,0,0,0,0,21.81818182,0,8214.545455,0
58,582,SİVAS,ULAŞ,0,0,0,87.27272727,1669.090909,0,0,0,0,7265.454545,0,0,0,62640,3894.545455,76276.36364,0
35,586,İZMİR,BERGAMA,0,0,18687.27273,185.4545455,218.1818182,0,0,0,22090.90909,0,119967.2727,36676.36364,0,31080,43.63636364,31614.54545,32.72727273
66,588,YOZGAT,ŞEFAATLİ,7985.454545,163.6363636,229.0909091,86007.27273,600,0,0,0,0,32421.81818,0,0,0,150250.9091,0,191760,0
43,589,KÜTAHYA,EMET,0,43.63636364,0,425.4545455,87.27272727,0,0,0,0,98.18181818,0,10.90909091,0,2890.909091,392.7272727,14236.36364,10.90909091
10,590,BALIKESİR,AYVALIK,0,578.1818182,10232.72727,545.4545455,3403.636364,0,0,0,2203.636364,0,19407.27273,4309.090909,0,4396.363636,0,35007.27273,0
45,592,MANİSA,SOMA,0,163.6363636,109.0909091,1036.363636,0,0,0,0,2400,0,1221.818182,1320,0,4090.909091,0,35760,480
6,593,ANKARA,HAYMANA,87.27272727,32.72727273,1276.363636,4516.363636,0,0,10.90909091,0,0,414.5454545,0,76.36363636,0,27512.72727,2203.636364,20170.90909,523.6363636
71,594,KIRIKKALE,KARAKEÇİLİ,130.9090909,316.3636364,1898.181818,14465.45455,0,0,0,0,0,403.6363636,0,5040,0,33163.63636,0,20563.63636,0
12,595,BİNGÖL,YEDİSU,0,3458.181818,0,174.5454545,0,0,0,0,0,0,0,0,0,949.0909091,0,7789.090909,0
65,597,VAN,ERCİŞ,0,1145.454545,0,349.0909091,3741.818182,0,0,0,0,9872.727273,0,0,0,232821.8182,0,226418.1818,0
66,598,YOZGAT,SARIKAYA,1407.272727,774.5454545,610.9090909,69720,632.7272727,0,0,0,0,35803.63636,0,0,0,154821.8182,1549.090909,142538.1818,0
4,599,AĞRI,PATNOS,0,0,2683.636364,600,490.9090909,0,0,0,0,45185.45455,0,0,0,185334.5455,0,264469.0909,0
40,600,KIRŞEHİR,AKPINAR,0,7025.454545,349.0909091,19767.27273,21.81818182,0,0,0,0,1320,0,0,0,93632.72727,261.8181818,92989.09091,0
43,602,KÜTAHYA,SİMAV,0,1429.090909,1341.818182,1069.090909,632.7272727,0,0,0,76.36363636,0,0,872.7272727,0,2192.727273,480,27425.45455,480
25,604,ERZURUM,KARAÇOBAN,0,5214.545455,0,0,65.45454545,0,0,0,0,0,0,0,0,24218.18182,0,156687.2727,0
26,605,ESKİŞEHİR,SEYİTGAZİ,0,240,18076.36364,1985.454545,883.6363636,0,76.36363636,0,54.54545455,12403.63636,0,18120,0,86105.45455,2650.909091,152301.8182,3316.363636
58,606,SİVAS,DİVRİĞİ,152.7272727,490.9090909,0,2050.909091,2650.909091,0,0,0,0,850.9090909,0,0,0,43167.27273,3032.727273,69109.09091,0
65,608,VAN,ÇALDIRAN,0,0,0,54.54545455,261.8181818,0,0,0,0,0,0,0,0,89607.27273,0,119247.2727,0
58,609,SİVAS,ŞARKIŞLA,0,109.0909091,1461.818182,1756.363636,6512.727273,0,0,0,0,19800,0,0,0,219218.1818,6807.272727,169909.0909,21.81818182
10,610,BALIKESİR,GÖMEÇ,0,3469.090909,0,0,0,0,0,0,2847.272727,0,0,0,0,12469.09091,490.9090909,54316.36364,174.5454545
62,611,TUNCELİ,PÜLÜMÜR,0,11509.09091,0,0,0,0,0,0,0,0,0,0,0,6360,0,7767.272727,0
26,612,ESKİŞEHİR,MAHMUDİYE,0,229.0909091,36436.36364,1527.272727,2400,0,0,0,0,43101.81818,0,26400,0,64789.09091,9698.181818,168054.5455,5650.909091
49,613,MUŞ,MALAZGİRT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,614,ANKARA,BALA,10920,523.6363636,6720,63109.09091,850.9090909,0,0,0,0,3578.181818,0,6992.727273,0,339556.3636,41672.72727,283800,5323.636364
10,615,BALIKESİR,BİGADİÇ,0,414.5454545,414.5454545,2640,196.3636364,0,0,0,3610.909091,0,10.90909091,741.8181818,0,6109.090909,0,66425.45455,174.5454545
25,616,ERZURUM,HINIS,0,9883.636364,0,370.9090909,196.3636364,0,0,0,0,250.9090909,0,0,0,57534.54545,0,287269.0909,0
26,617,ESKİŞEHİR,SİVRİHİSAR,0,109.0909091,7418.181818,15447.27273,1625.454545,0,927.2727273,0,0,31287.27273,0,8541.818182,0,142712.7273,7527.272727,177676.3636,2618.181818
40,618,KIRŞEHİR,AKÇAKENT,0,0,98.18181818,23738.18182,0,0,0,0,0,0,0,0,0,42883.63636,0,31778.18182,0
10,619,BALIKESİR,SAVAŞTEPE,0,5432.727273,207.2727273,3261.818182,0,0,0,0,4527.272727,0,0,1069.090909,0,10854.54545,1810.909091,29356.36364,360
40,620,KIRŞEHİR,ÇİÇEKDAĞI,1516.363636,0,0,46712.72727,0,0,0,0,0,4690.909091,0,0,0,185203.6364,0,105861.8182,109.0909091
10,621,BALIKESİR,BURHANİYE,0,3294.545455,0,141.8181818,0,0,0,0,19298.18182,0,0,0,0,7014.545455,2214.545455,40592.72727,0
71,622,KIRIKKALE,KESKİN,0,1516.363636,207.2727273,140170.9091,0,0,0,0,0,709.0909091,0,3501.818182,0,121909.0909,0,150600,0
43,623,KÜTAHYA,MERKEZ,10.90909091,207.2727273,120,7789.090909,294.5454545,0,10.90909091,0,0,3174.545455,0,43.63636364,0,30545.45455,381.8181818,103865.4545,32.72727273
71,624,KIRIKKALE,BAHŞİLİ,0,0,0,11214.54545,0,0,0,0,0,0,0,0,0,10723.63636,0,26116.36364,0
6,625,ANKARA,GÖLBAŞI,65.45454545,76.36363636,4560,40069.09091,0,0,0,0,0,0,0,0,0,179858.1818,43701.81818,206541.8182,109.0909091
24,626,ERZİNCAN,İLİÇ,0,381.8181818,0,207.2727273,98.18181818,0,0,0,0,0,0,0,0,56836.36364,698.1818182,43320,10.90909091
24,627,ERZİNCAN,ÜZÜMLÜ,0,98.18181818,0,10.90909091,0,0,0,0,0,3916.363636,0,0,0,709.0909091,43.63636364,4941.818182,32.72727273
26,628,ESKİŞEHİR,MERKEZ,0,414.5454545,7658.181818,3938.181818,1854.545455,0,0,0,185.4545455,14978.18182,0,35749.09091,0,73560,7832.727273,116389.0909,3425.454545
43,629,KÜTAHYA,TAVŞANLI,0,43.63636364,0,610.9090909,501.8181818,0,0,0,0,283.6363636,0,65.45454545,0,15981.81818,250.9090909,26738.18182,10.90909091
10,630,BALIKESİR,İVRİNDİ,0,534.5454545,0,1429.090909,0,0,0,0,883.6363636,0,0,0,0,13025.45455,3894.545455,99294.54545,0
4,631,AĞRI,HAMUR,0,0,0,0,32.72727273,0,0,0,0,327.2727273,0,0,0,28734.54545,43.63636364,71160,0
66,632,YOZGAT,SARAYKENT,0,87.27272727,250.9090909,9098.181818,32.72727273,0,0,0,10.90909091,523.6363636,0,0,0,7745.454545,32.72727273,26640,261.8181818
24,633,ERZİNCAN,KEMAH,0,65.45454545,0,10.90909091,141.8181818,0,0,0,0,0,0,0,0,4734.545455,141.8181818,4603.636364,0
4,634,AĞRI,TUTAK,6829.090909,0,31712.72727,14552.72727,0,0,0,0,0,1680,0,0,0,211396.3636,0,142865.4545,0
25,635,ERZURUM,ÇAT,0,0,0,0,0,0,0,0,0,0,0,0,0,5465.454545,0,63534.54545,0
